0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,Product Weight g
-0.9093977234462834,2.3168183050960596,-0.5234213280979159,-0.08416393173332332,-1.3746864141188306,1.1436309233482305,1.0560971812353694,0.205303078128433,-0.11156707370284398,-0.21166585467759455,-1.9185925831736732,-1.6361909162684156,-2.6020835230252337,0.2728400398487091,-0.44659375653921324,-0.8297631285998971,0.5453632775374545,0.0,0.0,0.0,0.36131468676467676,17.3547
1.099628879881475,2.3168183050960596,-0.5234213280979159,-0.08416393173332332,-1.3746864141188306,1.1436309233482305,1.0560971812353694,0.205303078128433,-0.11156707370284398,-0.21166585467759455,-1.9185925831736732,-1.6361909162684156,-2.6020835230252337,0.2728400398487091,-0.44659375653921324,-0.8297631285998971,0.5453632775374545,0.0,0.0,0.0,0.36131468676467676,17.8316
-0.9093977234462834,2.3168183050960596,1.2166359993346703,-0.29958120136379557,-1.6834860845699164,0.12572369738779912,-1.2170668111282386,0.205303078128433,-1.3177573802117009,0.026389509154562646,0.4116850498867515,0.10235348941491375,-0.21756879587657033,0.2728400398487091,-0.44659375653921324,-1.192863113121123,1.5211579022222552,0.0,0.0,0.0,-2.246172969389093,17.3561
1.099628879881475,2.3168183050960596,1.2166359993346703,-0.29958120136379557,-1.6834860845699164,0.12572369738779912,-1.2170668111282386,0.205303078128433,-1.3177573802117009,0.026389509154562646,0.4116850498867515,0.10235348941491375,-0.21756879587657033,0.2728400398487091,-0.44659375653921324,-1.192863113121123,1.5211579022222552,0.0,0.0,0.0,-2.246172969389093,17.831
-0.9093977234462834,-0.4316264239619111,-0.9584415561368972,-0.29958120136379557,-0.4488928923158839,-0.04791781705577158,0.12156161101488884,-1.2285071288006504,0.7929277662442676,0.26444487298666697,0.4116850498867515,0.10235348941491375,0.9748077934341567,0.2728400398487091,-0.44659375653921324,-1.192863113121123,-1.406225971832147,0.0,0.0,0.0,2.9688023429188175,17.355
-0.9093977234462834,2.3168183050960596,-0.08840110005893448,5.319999745518086,-1.0658867436679598,0.7604200022178776,-0.00472585522872419,0.205303078128433,-0.41267098052625506,1.21666632831519,-0.7534828958420305,-1.6361909162684156,-0.21756879587657033,0.2728400398487091,2.2391714737570596,-0.6482131363392842,-0.4304313471473463,0.0,0.0,0.0,0.36131468676467676,17.3565
1.099628879881475,2.3168183050960596,-0.08840110005893448,5.319999745518086,-1.0658867436679598,0.7604200022178776,-0.00472585522872419,0.205303078128433,-0.41267098052625506,1.21666632831519,-0.7534828958420305,-1.6361909162684156,-0.21756879587657033,0.2728400398487091,2.2391714737570596,-0.6482131363392842,-0.4304313471473463,0.0,0.0,0.0,0.36131468676467676,17.8324
-0.9093977234462834,-0.4316264239619111,1.2166359993346703,-0.3464110425878113,0.47690062948706274,-1.1197122585672408,-0.08048481494643457,-1.2285071288006504,-1.618861287035112,2.1688877836437133,-0.7534828958420305,-1.6361909162684156,-0.21756879587657033,0.2728400398487091,-0.44659375653921324,-2.1006130744241904,0.5453632775374545,0.0,0.0,0.0,-2.246172969389093,17.3541
1.099628879881475,-0.4316264239619111,1.2166359993346703,-0.3464110425878113,0.47690062948706274,-1.1197122585672408,-0.08048481494643457,-1.2285071288006504,-1.618861287035112,2.1688877836437133,-0.7534828958420305,-1.6361909162684156,-0.21756879587657033,0.2728400398487091,-0.44659375653921324,-2.1006130744241904,0.5453632775374545,0.0,0.0,0.0,-2.246172969389093,17.8303
-0.9093977234462834,-0.4316264239619111,-0.9584415561368972,-0.009236185774898438,0.47690062948706274,0.8382644878491863,-0.0552517617492111,0.205303078128433,1.9991180727533346,0.5025002368188242,0.9943272811484474,-1.6361909162684156,-2.6020835230252337,0.2728400398487091,-0.44659375653921324,1.6211617669183849,-1.406225971832147,0.0,0.0,0.0,0.36131468676467676,17.3567
1.099628879881475,-0.4316264239619111,-0.9584415561368972,-0.009236185774898438,0.47690062948706274,0.8382644878491863,-0.0552517617492111,0.205303078128433,1.9991180727533346,0.5025002368188242,0.9943272811484474,-1.6361909162684156,-2.6020835230252337,0.2728400398487091,-0.44659375653921324,1.6211617669183849,-1.406225971832147,0.0,0.0,0.0,0.36131468676467676,17.8311
-0.9093977234462834,2.3168183050960596,2.0866764554126327,-0.29021523311899244,-1.0658867436679598,-0.7424832584549148,-0.029990108491705074,0.205303078128433,-1.920556753596857,1.4547216921473471,-0.7534828958420305,-1.6361909162684156,-0.21756879587657033,0.2728400398487091,-0.44659375653921324,-1.9644505802287315,0.5453632775374545,0.0,0.0,0.0,-2.246172969389093,17.3588
1.099628879881475,2.3168183050960596,2.0866764554126327,-0.29021523311899244,-1.0658867436679598,-0.7424832584549148,-0.029990108491705074,0.205303078128433,-1.920556753596857,1.4547216921473471,-0.7534828958420305,-1.6361909162684156,-0.21756879587657033,0.2728400398487091,-0.44659375653921324,-1.9644505802287315,0.5453632775374545,0.0,0.0,0.0,-2.246172969389093,17.8298
-0.9093977234462834,-0.4316264239619111,-0.9584415561368972,4.945361015725959,1.7114938217408802,0.2335067577422515,3.101919294308857,-1.2285071288006504,-1.3177573802117009,-0.6877765823418561,-0.7534828958420305,0.10235348941491375,-0.21756879587657033,0.2728400398487091,-0.44659375653921324,-0.3758881479483632,-2.382020596516948,0.0,0.0,0.0,0.36131468676467676,17.358
-0.9093977234462834,-0.4316264239619111,-0.08840110005893448,-0.046700058754111005,-0.14009322186501308,1.2813519420506447,0.42466245002266095,0.205303078128433,1.094623232806223,-1.8780534015024835,-1.9185925831736732,0.10235348941491375,-2.6020835230252337,0.2728400398487091,-0.44659375653921324,-0.14895065762259635,0.5453632775374545,0.0,0.0,0.0,0.36131468676467676,17.3544
1.099628879881475,-0.4316264239619111,-0.08840110005893448,-0.046700058754111005,-0.14009322186501308,1.2813519420506447,0.42466245002266095,0.205303078128433,1.094623232806223,-1.8780534015024835,-1.9185925831736732,0.10235348941491375,-2.6020835230252337,0.2728400398487091,-0.44659375653921324,-0.14895065762259635,0.5453632775374545,0.0,0.0,0.0,0.36131468676467676,17.8323
-0.9093977234462834,-0.4316264239619111,-0.9584415561368972,0.0001297824699047043,0.16810095903597683,-0.5269325471252737,1.2834078604596737,0.205303078128433,1.3963186993679682,-0.9258319461739604,0.4116850498867515,0.9717126194768902,-0.21756879587657033,0.2728400398487091,-0.44659375653921324,-0.5120506421438221,-0.4304313471473463,0.0,0.0,0.0,0.36131468676467676,17.3587
-0.9093977234462834,-0.4316264239619111,-1.3934617841758785,-0.327679106098205,0.7857002999379336,0.011959332390501797,1.384431073440306,-1.2285071288006504,0.7929277662442676,-1.401942673838222,-0.7534828958420305,0.10235348941491375,-0.21756879587657033,-3.665151201974747,-0.44659375653921324,0.9403492959410842,0.5453632775374545,0.0,0.0,0.0,0.36131468676467676,17.3548
1.099628879881475,-0.4316264239619111,-1.3934617841758785,-0.327679106098205,0.7857002999379336,0.011959332390501797,1.384431073440306,-1.2285071288006504,0.7929277662442676,-1.401942673838222,-0.7534828958420305,0.10235348941491375,-0.21756879587657033,-3.665151201974747,-0.44659375653921324,0.9403492959410842,0.5453632775374545,0.0,0.0,0.0,0.36131468676467676,17.8303
-0.9093977234462834,-0.4316264239619111,-0.5234213280979159,-0.29958120136379557,0.16810095903597683,0.39516963714568687,-0.08048481494643457,1.6391132850575163,1.094623232806223,-0.4497212185096989,0.9943272811484474,0.10235348941491375,0.9748077934341567,0.2728400398487091,-0.44659375653921324,0.032599334638016536,0.5453632775374545,0.0,0.0,0.0,0.36131468676467676,17.3571
1.099628879881475,-0.4316264239619111,-0.5234213280979159,-0.29958120136379557,0.16810095903597683,0.39516963714568687,-0.08048481494643457,1.6391132850575163,1.094623232806223,-0.4497212185096989,0.9943272811484474,0.10235348941491375,0.9748077934341567,0.2728400398487091,-0.44659375653921324,0.032599334638016536,0.5453632775374545,0.0,0.0,0.0,0.36131468676467676,17.8332
-0.9093977234462834,-0.4316264239619111,1.2166359993346703,-0.29958120136379557,-0.4488928923158839,-2.1136622144474013,-0.33305974743371974,0.205303078128433,-1.0160619136499556,0.9786109644830857,0.4116850498867515,0.9717126194768902,0.9748077934341567,0.2728400398487091,-0.44659375653921324,-0.3758881479483632,0.5453632775374545,0.0,0.0,0.0,-2.246172969389093,17.3568
