0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,Product Weight g
-0.35130858446193547,0.36913433363499065,-0.290832762253434,-0.4764388384755802,0.9795247241060615,-0.7726898112507389,0.322246839840553,-0.23802509683818315,1.2228521976727895,-0.23580285740455947,0.9174813211725199,0.275461533208327,-2.679062852400229,-0.461467734351021,-2.240621237014716,0.5945728794001942,0.0,-0.1432964790338451,-0.1432964790338451,0.2217898288692902,17.8285
-0.35130858446193547,0.36913433363499065,-0.3126906283696549,-1.3834715071550798,-0.5198153696288443,0.754660336030943,-1.116717036176937,-2.228317441973607,0.2326320102324684,-0.23580285740455947,0.9174813211725199,0.275461533208327,-2.679062852400229,-0.461467734351021,-2.407178200609373,0.5945728794001942,0.0,-0.1432964790338451,-0.1432964790338451,0.2217898288692902,17.83
-0.35130858446193547,0.7403668077484414,-0.05039623497500456,1.3376264988832083,0.29660329047023526,-0.8563740640422939,-1.116717036176937,0.0932563955338722,0.03458797274443058,-0.23580285740455947,0.9174813211725199,0.275461533208327,0.20295450363793696,-0.461467734351021,-2.1295832612849415,0.5945728794001942,0.0,-0.1432964790338451,-0.1432964790338451,0.2217898288692902,17.8291
-0.35130858446193547,0.7403668077484414,-0.290832762253434,0.4305938302039194,-0.0833645441507114,-0.3123865763811688,1.761210715858043,-0.23802509683818315,0.03458797274443058,0.7808888784402782,0.1191462315545963,0.275461533208327,0.20295450363793696,-0.461467734351021,0.6463661319593726,-0.3648515396319773,0.0,-0.1432964790338451,-0.1432964790338451,-0.19925503342275844,17.8341
-0.35130858446193547,-0.7445429622500103,0.037035229489878564,-0.4764388384755802,-1.259213451281787,-0.8772999731948056,-1.116717036176937,0.4251887356318161,0.628720085208588,-0.23580285740455947,0.1191462315545963,-0.30315322210982315,0.20295450363793696,2.078387532569096,-0.9081655282574457,0.5945728794001942,0.0,-0.1432964790338451,-0.1432964790338451,0.6428346911613388,17.8337
-0.35130858446193547,-1.4870079104769118,-0.3126906283696549,-0.7789808012138066,0.691978940770455,-0.7726898112507389,-1.116717036176937,1.420334908199528,-0.5595441397197708,0.44196904076205296,0.1191462315545963,-0.30315322210982315,0.20295450363793696,-0.461467734351021,-0.29745666174369584,-1.3242759586641488,0.0,-0.1432964790338451,-0.1432964790338451,0.6428346911613388,17.8334
-0.35130858446193547,-1.4870079104769118,0.047964162547989,-0.4764388384755802,1.1797771709260196,-0.35424270220149445,0.322246839840553,0.7571210757295288,-1.7478083646481297,0.7808888784402782,0.1191462315545963,-0.30315322210982315,0.20295450363793696,2.078387532569096,1.9233028528517555,0.5945728794001942,0.0,-0.1432964790338451,-0.1432964790338451,0.6428346911613388,17.8313
-0.35130858446193547,-1.4870079104769118,-0.290832762253434,-0.4764388384755802,0.399297571255082,0.775560400091887,0.322246839840553,1.7522672482972408,0.2326320102324684,0.7808888784402782,0.1191462315545963,-0.30315322210982315,0.20295450363793696,2.078387532569096,1.9233028528517555,0.5945728794001942,0.0,-0.1432964790338451,-0.1432964790338451,0.6428346911613388,17.8332
-0.35130858446193547,-1.4870079104769118,-0.03946730191689413,0.128051867465693,-0.24767158770243392,1.047567066468258,0.322246839840553,1.420334908199528,-1.35172028967201,-0.23580285740455947,-1.477364296628382,-0.30315322210982315,0.20295450363793696,2.078387532569096,-0.4640136253383531,-0.3648515396319773,0.0,-0.1432964790338451,-0.1432964790338451,0.6428346911613388,17.8287
-0.35130858446193547,0.36913433363499065,-0.05039623497500456,-0.4764388384755802,0.46605279161178687,-0.9819122888965479,0.322246839840553,-0.9018897770338398,1.0248081601847077,-0.23580285740455947,0.9174813211725199,0.275461533208327,0.20295450363793696,-0.461467734351021,0.09117625331050976,2.5134217174645372,0.0,-0.1432964790338451,-0.1432964790338451,0.2217898288692902,17.8328
