0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,Product weight g
-0.8270686799992412,0.6334413569600885,-7.105427357601002e-15,1.0470412034153025,1.047673719490393,5.551115123125783e-17,-1.1903239230892544,0.5011236584943979,0.6547709987317392,0.4114045090390577,0.5512948684208058,0.5153859633438179,1.3492638068636247,-1.029450977378968,0.00418931086919198,14.597
-0.6038050697209225,-0.4888362053753133,-7.105427357601002e-15,0.0828669586379736,0.08364129217930023,5.551115123125783e-17,-0.548213291757708,0.7970893091488129,0.6547709987317392,0.18792292298464017,0.05319870763781141,0.5153859633438179,-0.7411449079959138,1.577242343286205,0.00418931086919198,14.595
-0.6038050697209225,-0.6033543239809666,-7.105427357601002e-15,-0.016020871037782106,-0.025826090869426763,5.551115123125783e-17,-0.548213291757708,-0.6827389441232622,0.2531375777927639,0.5231564761455727,0.8003678536203501,0.5153859633438179,-0.7411449079959138,1.3953800185886365,0.9258377020864137,14.604
-0.6038050697209225,-1.0957822339852752,-7.105427357601002e-15,0.38660027834673805,0.38732993667500454,5.551115123125783e-17,0.35094319670020213,0.7970893091488129,0.2531375777927639,0.7466268881207158,0.05319870763781141,0.5153859633438179,-0.7411449079959138,1.2741384687902546,1.8474860933036354,14.595
-0.8270686799992412,0.2898870011431286,-7.105427357601002e-15,0.20647919977756796,0.20723535156914435,5.551115123125783e-17,-0.41969036319452613,-0.23879046814163965,-0.014595723942494771,0.9701084741751332,0.8003678536203501,0.5153859633438179,-0.7411449079959138,-1.4537964016733005,0.00418931086919198,14.596
1.851997809029244,0.2440797537008673,-7.105427357601002e-15,-1.3686878742650606,-1.3677000359245546,5.551115123125783e-17,0.22242026813702018,-0.8307217694504697,-0.6839624466167288,-0.03554748899050285,-0.44487254833720674,0.5153859633438179,1.3492638068636247,-1.029450977378968,0.00418931086919198,14.613
1.1822796039279984,-0.8094869374711425,-7.105427357601002e-15,-0.19967250220121088,-0.19885661078726424,5.551115123125783e-17,2.277527096437023,0.7970893091488129,-3.093696035578406,-2.38211531664132,-2.9353533522523203,0.5153859633438179,1.3492638068636247,-1.4537964016733005,-0.9174590803480297,14.599
-0.8270686799992412,1.343453692315138,-7.105427357601002e-15,0.35481512525658837,0.35554945876664856,5.551115123125783e-17,-0.29141944037361545,-0.9787045947776772,-0.014595723942494771,0.9701084741751332,0.8003678536203501,0.5153859633438179,-0.7411449079959138,-1.635658726370869,0.00418931086919198,14.595
1.1822796039279984,-0.339962651187964,-7.105427357601002e-15,-1.499363038404212,-1.498355979450027,5.551115123125783e-17,-2.2180033401103465,-0.6827389441232622,0.5208842668624423,-0.37078104215143537,0.8003678536203501,1.6724952824310468,-0.7411449079959138,-0.5444847781854488,0.00418931086919198,14.614
1.6287341987507877,-0.4659325816541826,-7.105427357601002e-15,-0.3727306577708239,-0.37188931175749623,5.551115123125783e-17,1.1215767565949304,1.9809519117664731,-3.093696035578406,-2.6055969026957375,-3.1844263374518644,0.5153859633438179,1.3492638068636247,-1.635658726370869,0.00418931086919198,14.597
1.851997809029244,-0.09947460211609266,-7.105427357601002e-15,-1.1108702799542582,-1.1099203632219827,5.551115123125783e-17,0.6077370480843843,0.5011236584943979,-1.085595867555704,-0.5942514541265784,-0.44487254833720674,0.5153859633438179,1.3492638068636247,-1.211313302076541,0.9258377020864137,14.607
0.9590159936496798,-0.14528184955835335,-7.105427357601002e-15,-1.08614623205263,-1.0851999519055957,5.551115123125783e-17,-0.16289651181034392,0.3531408331671904,0.6547709987317392,0.18792292298464017,0.05319870763781141,0.5153859633438179,-0.7411449079959138,-0.12013935389111634,-1.8391074715652516,14.606
-1.0503322902775598,-0.40867352235135596,-7.105427357601002e-15,1.2589477986368327,1.2595491460133443,5.551115123125783e-17,-0.29141944037361545,-0.09080764281443213,0.5208842668624423,0.7466268881207158,0.8003678536203501,0.5153859633438179,-0.7411449079959138,-0.8475886526813994,0.00418931086919198,14.593
-0.6038050697209225,-0.3857698986302253,-7.105427357601002e-15,-0.03367981456660723,-0.03288833851378602,5.551115123125783e-17,-0.16289651181034392,0.3531408331671904,0.2531375777927639,-0.14729945609701786,0.05319870763781141,0.5153859633438179,-0.7411449079959138,1.577242343286205,1.8474860933036354,14.593
1.4054705884724692,-1.2103003525909286,-7.105427357601002e-15,-1.6053163360149771,-1.6042936927115026,5.551115123125783e-17,-0.8050071431418903,-0.5347561187960547,-0.014595723942494771,-0.03554748899050285,0.05319870763781141,0.5153859633438179,-0.7411449079959138,-0.8475886526813994,-0.9174590803480297,14.61
1.1822796039279984,-1.2446557881726246,-7.105427357601002e-15,-0.429237677389364,-0.428388019929853,5.551115123125783e-17,2.149004167873751,2.424900387748079,-3.361429337313665,-3.723004832967889,-3.682522498234859,-1.7986012761066215,-0.7411449079959138,-0.7263471028830175,0.9258377020864137,14.601
-1.0503322902775598,0.09520619951351797,-7.105427357601002e-15,1.2977958747265435,1.2983915080573325,5.551115123125783e-17,0.9930538280316589,-1.2746702454320922,-0.014595723942494771,0.4114045090390577,0.5512948684208058,0.5153859633438179,-0.7411449079959138,0.001102195907261307,0.00418931086919198,14.592
0.9590159936496798,0.6563449806812192,-7.105427357601002e-15,-0.86364616123728,-0.8627326079510296,5.551115123125783e-17,-0.16289651181034392,1.389020610457643,0.6547709987317392,0.18792292298464017,0.8003678536203501,0.5153859633438179,1.3492638068636247,0.18296452060483423,-0.9174590803480297,14.601
-0.6038050697209225,0.5074714264938699,-7.105427357601002e-15,0.2347338002734631,0.23548579618152204,5.551115123125783e-17,1.1215767565949304,0.5011236584943979,0.2531375777927639,0.7466268881207158,0.8003678536203501,0.5153859633438179,-0.7411449079959138,1.2741384687902546,-1.8391074715652516,14.599
1.6287341987507877,-1.2332039763120592,-7.105427357601002e-15,-0.7435644726919484,-0.742668581857172,5.551115123125783e-17,0.8647829052107482,0.2051580078399829,-2.0226958919651965,-2.2703633495348052,-1.9391859354943077,-1.7986012761066215,-0.7411449079959138,-1.635658726370869,0.9258377020864137,14.605
-0.38055356373155563,-0.42012533421192133,-7.105427357601002e-15,-0.008957584476014614,-0.008169744741058296,5.551115123125783e-17,-1.4473697802156182,0.05717518251277539,0.6547709987317392,0.5231564761455727,0.05319870763781141,0.5153859633438179,1.3492638068636247,1.5166215683870141,-0.9174590803480297,14.6
-0.8270686799992412,4.126243974432511,-7.105427357601002e-15,1.276606742165662,1.2772054921417129,5.551115123125783e-17,-1.4473697802156182,-0.9787045947776772,0.2531375777927639,0.18792292298464017,0.5512948684208058,0.5153859633438179,-0.7411449079959138,-0.5444847781854488,0.00418931086919198,14.592
-1.0503322902775598,-0.44302895793305197,-7.105427357601002e-15,1.2942653221322848,1.2948614747613503,5.551115123125783e-17,0.6077370480843843,-0.09080764281443213,0.5208842668624423,0.4114045090390577,0.5512948684208058,0.5153859633438179,1.3492638068636247,0.6679307197983534,0.9258377020864137,14.583
-0.8270686799992412,-0.9469086797979259,-7.105427357601002e-15,0.5172754424858936,0.5003295340721126,5.551115123125783e-17,-0.034373583247161985,1.8329690864392492,0.5208842668624423,0.4114045090390577,0.05319870763781141,-1.7986012761066215,-0.7411449079959138,1.577242343286205,0.00418931086919198,14.606
0.289237267103538,-0.22544453258231067,-7.105427357601002e-15,-0.11137814811927502,-0.11057524365415708,5.551115123125783e-17,0.0938973395737487,-1.5706358960865072,0.2531375777927639,0.7466268881207158,0.8003678536203501,0.5153859633438179,1.3492638068636247,0.9710345942943039,1.8474860933036354,14.608
-0.38055356373155563,0.04939895207125665,-7.105427357601002e-15,0.11465429310137346,0.11542395114005478,5.551115123125783e-17,-0.6767362203209796,0.6491064838216054,0.5208842668624423,0.4114045090390577,0.05319870763781141,0.5153859633438179,-0.7411449079959138,1.577242343286205,0.00418931086919198,14.598
-0.6038050697209225,-0.6949688188654892,-7.105427357601002e-15,0.029892672986938172,0.030674798355320335,5.551115123125783e-17,0.22242026813702018,-0.38677329346884715,0.9225043004669978,0.5231564761455727,0.05319870763781141,0.5153859633438179,1.3492638068636247,1.5166215683870141,-0.9174590803480297,14.601
-0.8270686799992412,-0.6720651951443586,-7.105427357601002e-15,0.9622774019276293,0.9629223856532724,5.551115123125783e-17,-0.29141944037361545,1.093054959803228,0.2531375777927639,0.18792292298464017,0.05319870763781141,0.5153859633438179,1.3492638068636247,-1.211313302076541,0.00418931086919198,14.593
-0.6038050697209225,-0.32851083932739866,-7.105427357601002e-15,0.20647919977756796,0.20723535156914435,5.551115123125783e-17,0.22242026813702018,-0.23879046814163965,0.5208842668624423,0.4114045090390577,-0.44487254833720674,0.5153859633438179,-0.7411449079959138,1.577242343286205,0.00418931086919198,14.602
