0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,Product Weight g
-0.40925259282104026,-0.8505565132787897,-0.3042125921621156,0.47347590503757425,-0.4409328677630641,-0.3482306813717743,0.2471212565672478,1.115116716763832,-1.6137457238435537,1.0044675799041787,-1.6618016860025226,-2.6950911562479396,0.26906911759835295,-0.4506059090594242,0.9100400092486463,-0.44657084900854166,0.0,0.0,0.0,0.2926152399426824,17.3533
-0.40925259282104026,1.2985024972693615,-0.2952350819713023,1.0888671729683699,-0.24998311606408785,-0.24908783880470775,0.2471212565672478,-0.7329588457298539,0.5470324487604924,-0.7205988073351273,0.9580587722888556,0.9758693443272166,0.26906911759835295,-0.4506059090594242,0.2380017390203713,-0.44657084900854166,0.0,0.0,0.0,0.2926152399426824,17.3591
-0.40925259282104026,-1.2803729759084161,-0.33114512273455543,-0.44991295528273356,0.3782923435743015,0.07316531160499959,-1.198995726307291,0.19107893551698907,-2.093918651088891,-0.7205988073351273,-1.6618016860025226,-0.24786573004540144,0.26906911759835295,-0.4506059090594242,0.46201449576312964,-0.44657084900854166,0.0,0.0,0.0,0.2926152399426824,17.3578
-0.40925259282104026,-0.4207400506491631,-0.3131901023529289,1.0888671729683699,-0.2746200142080761,-0.64565920907309,-1.198995726307291,-0.7329588457298539,-0.41331340573018294,1.0044675799041787,0.9580587722888556,0.9758693443272166,0.26906911759835295,-0.4506059090594242,0.6860272525058879,-0.44657084900854166,0.0,0.0,0.0,0.2926152399426824,17.357
-0.40925259282104026,0.00907641198046343,-0.3042125921621156,-0.141915362893436,0.1380687955873776,1.9074163425606074,-1.198995726307291,-1.349386927398831,0.0668595215151547,-1.8705472316677452,0.08471373567765504,-0.24786573004540144,0.26906911759835295,-0.4506059090594242,-0.7476543906477665,-1.4265457676662563,0.0,0.0,0.0,0.2926152399426824,17.3565
-0.40925259282104026,-1.2803729759084161,-0.08875234758259692,-0.7579105476722456,0.34749416015777407,-0.24908783880470775,1.6932382394417866,0.8069026759292361,-0.6533998693528784,0.42940711729357695,0.08471373567765504,-2.6950911562479396,0.26906911759835295,-0.4506059090594242,0.9996451119457476,0.533404069649173,0.0,0.0,0.0,0.2926152399426824,17.3543
-0.40925259282104026,0.868686034639735,-0.3042125921621156,-1.3733018156030414,-0.5456411115387564,0.24665699336190341,0.2471212565672478,-1.349386927398831,-0.41331340573018294,-1.8705472316677452,-1.6618016860025226,-0.24786573004540144,-3.716517186829799,2.219234102117124,-1.6437054176187997,0.533404069649173,0.0,0.0,0.0,-2.275896310668552,17.3559
-0.40925259282104026,0.00907641198046343,-0.3131901023529289,1.0888671729683699,0.2612608951807308,-1.6123880409709919,-1.198995726307291,-0.4247448048954727,0.0668595215151547,0.42940711729357695,-1.6618016860025226,-0.24786573004540144,0.26906911759835295,-0.4506059090594242,1.0444476632942998,0.533404069649173,0.0,0.0,0.0,0.2926152399426824,17.3565
-0.40925259282104026,0.868686034639735,-0.016932266056090953,1.0888671729683699,-1.4387846261814987,1.0646549759381638,0.2471212565672478,0.4992929763513702,1.02720537600583,2.1544160042367966,0.08471373567765504,0.9758693443272166,0.26906911759835295,-0.4506059090594242,-0.21002377446514528,-0.44657084900854166,0.0,0.0,0.0,0.2926152399426824,17.3566
-0.40925259282104026,0.00907641198046343,-0.10670736796422349,0.47347590503757425,0.36597738190264945,-0.05077153433935432,0.2471212565672478,1.115116716763832,-0.8934863329755206,-0.7205988073351273,0.9580587722888556,-0.24786573004540144,0.26906911759835295,-0.4506059090594242,0.14839663632326672,-1.4265457676662563,0.0,0.0,0.0,0.2926152399426824,17.3579
